Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,4,,,,,DL,19790,DL,N176DN,4,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,915,914,-1,0,0,-1,0900-0959,16,930,1715,11,1755,1726,-29,0,0,-2,1700-1759,0,,0,340,312,285,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,42,,,,,DL,19790,DL,N337NB,42,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1420,1414,-6,0,0,-1,1400-1459,13,1427,1732,22,1806,1754,-12,0,0,-1,1800-1859,0,,0,166,160,125,1,1029,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,44,,,,,DL,19790,DL,N312US,44,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1741,1737,-4,0,0,-1,1700-1759,14,1751,2001,15,2020,2016,-4,0,0,-1,2000-2059,0,,0,159,159,130,1,944,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,46,,,,,DL,19790,DL,N374NW,46,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,805,807,2,2,0,0,0800-0859,16,823,1236,6,1248,1242,-6,0,0,-1,1200-1259,0,,0,223,215,193,1,1521,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,48,,,,,DL,19790,DL,N339NB,48,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1529,1524,-5,0,0,-1,1500-1559,18,1542,1801,11,1840,1812,-28,0,0,-2,1800-1859,0,,0,191,168,139,1,1089,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,234,,,,,DL,19790,DL,N540US,234,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,750,818,28,28,1,1,0700-0759,16,834,1622,6,1630,1628,-2,0,0,-1,1600-1659,0,,0,340,310,288,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,267,,,,,DL,19790,DL,N834MH,267,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1256,-9,0,0,-1,1300-1359,23,1319,2115,10,2131,2125,-6,0,0,-1,2100-2159,0,,0,326,329,296,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,302,,,,,DL,19790,DL,N855DN,302,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1300,1255,-5,0,0,-1,1300-1359,12,1307,1634,22,1703,1656,-7,0,0,-1,1700-1759,0,,0,243,241,207,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,324,,,,,DL,19790,DL,N339NW,324,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1716,1733,17,17,1,1,1700-1759,11,1744,1927,14,1943,1941,-2,0,0,-1,1900-1959,0,,0,147,128,103,1,760,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,326,,,,,DL,19790,DL,N877DN,326,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,700,653,-7,0,0,-1,0700-0759,14,707,1032,7,1100,1039,-21,0,0,-2,1100-1159,0,,0,240,226,205,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,332,,,,,DL,19790,DL,N877DN,332,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1659,1653,-6,0,0,-1,1600-1659,11,1704,2029,15,2103,2044,-19,0,0,-2,2100-2159,0,,0,244,231,205,1,1598,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,336,,,,,DL,19790,DL,N704X,336,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1650,1650,0,0,0,0,1600-1659,18,1708,1737,11,1758,1748,-10,0,0,-1,1700-1759,0,,0,68,58,29,1,94,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,401,,,,,DL,19790,DL,N337DN,401,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1525,1521,-4,0,0,-1,1500-1559,18,1539,1744,14,1818,1758,-20,0,0,-2,1800-1859,0,,0,173,157,125,1,944,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,404,,,,,DL,19790,DL,N3762Y,404,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,645,641,-4,0,0,-1,0600-0659,14,655,1437,6,1507,1443,-24,0,0,-2,1500-1559,0,,0,322,302,282,1,2454,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,407,,,,,DL,19790,DL,N828MH,407,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,830,828,-2,0,0,-1,0800-0859,12,840,1631,13,1720,1644,-36,0,0,-2,1700-1759,0,,0,350,316,291,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,409,,,,,DL,19790,DL,N350NA,409,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1335,1331,-4,0,0,-1,1300-1359,16,1347,1805,8,1819,1813,-6,0,0,-1,1800-1859,0,,0,224,222,198,1,1521,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,410,,,,,DL,19790,DL,N861DN,410,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1125,1133,8,8,0,0,1100-1159,11,1144,1736,10,1748,1746,-2,0,0,-1,1700-1759,0,,0,263,253,232,1,1990,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,412,,,,,DL,19790,DL,N3734B,412,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,740,740,0,0,0,0,0700-0759,17,757,1549,6,1614,1555,-19,0,0,-2,1600-1659,0,,0,334,315,292,1,2422,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,413,,,,,DL,19790,DL,N858DZ,413,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,845,844,-1,0,0,-1,0800-0859,11,855,1450,8,1518,1458,-20,0,0,-2,1500-1559,0,,0,273,254,235,1,1990,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,415,,,,,DL,19790,DL,N363NW,415,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1919,1930,11,11,0,0,1900-1959,16,1946,2134,17,2145,2151,6,6,0,0,2100-2159,0,,0,146,141,108,1,760,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,418,,,,,DL,19790,DL,N369NB,418,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,959,956,-3,0,0,-1,0900-0959,14,1010,1313,8,1350,1321,-29,0,0,-2,1300-1359,0,,0,171,145,123,1,1029,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,420,,,,,DL,19790,DL,N718TW,420,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1340,1339,-1,0,0,-1,1300-1359,16,1355,1556,10,1605,1606,1,1,0,0,1600-1659,0,,0,145,147,121,1,760,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,471,,,,,DL,19790,DL,N826MH,471,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1125,1121,-4,0,0,-1,1100-1159,17,1138,1919,11,2000,1930,-30,0,0,-2,2000-2059,0,,0,335,309,281,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,479,,,,,DL,19790,DL,N721TW,479,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1145,1142,-3,0,0,-1,1100-1159,61,1243,2044,8,2016,2052,36,36,1,2,2000-2059,0,,0,331,370,301,1,2586,11,0,0,36,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,704,,,,,DL,19790,DL,N892DN,704,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1300,1256,-4,0,0,-1,1300-1359,10,1306,2046,9,2130,2055,-35,0,0,-2,2100-2159,0,,0,330,299,280,1,2454,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,731,,,,,DL,19790,DL,N343NB,731,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1215,1232,17,17,1,1,1200-1259,15,1247,1505,5,1513,1510,-3,0,0,-1,1500-1559,0,,0,178,158,138,1,1028,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,752,,,,,DL,19790,DL,N322US,752,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1206,1254,48,48,1,3,1200-1259,14,1308,1448,11,1428,1459,31,31,1,2,1400-1459,0,,0,142,125,100,1,760,4,31,0,0,0,0,1208,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,759,,,,,DL,19790,DL,N711ZX,759,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1610,1638,28,28,1,1,1600-1659,12,1650,37,6,22,43,21,21,1,1,0001-0559,0,,0,312,305,287,1,2475,10,4,0,9,0,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,763,,,,,DL,19790,DL,N703TW,763,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,615,615,0,0,0,0,0600-0659,14,629,1414,6,1445,1420,-25,0,0,-2,1400-1459,0,,0,330,305,285,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,843,,,,,DL,19790,DL,N312US,843,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1045,1051,6,6,0,0,1000-1059,11,1102,1243,2,1302,1245,-17,0,0,-2,1300-1359,0,,0,137,114,101,1,760,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,896,,,,,DL,19790,DL,N327NB,896,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1535,1532,-3,0,0,-1,1500-1559,12,1544,1659,20,1730,1719,-11,0,0,-1,1700-1759,0,,0,115,107,75,1,509,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,957,,,,,DL,19790,DL,N702TW,957,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1305,1301,-4,0,0,-1,1300-1359,21,1322,2121,9,2131,2130,-1,0,0,-1,2100-2159,0,,0,326,329,299,1,2446,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1057,,,,,DL,19790,DL,N823DN,1057,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2300,2252,-8,0,0,-1,2300-2359,15,2307,627,7,658,634,-24,0,0,-2,0600-0659,0,,0,298,282,260,1,2248,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1077,,,,,DL,19790,DL,N712TW,1077,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1415,1410,-5,0,0,-1,1400-1459,16,1426,2232,8,2255,2240,-15,0,0,-1,2200-2259,0,,0,340,330,306,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1155,,,,,DL,19790,DL,N723TW,1155,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2125,2111,-14,0,0,-1,2100-2159,18,2129,526,11,600,537,-23,0,0,-2,0600-0659,0,,0,335,326,297,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1162,,,,,DL,19790,DL,N706TW,1162,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2125,2120,-5,0,0,-1,2100-2159,18,2138,532,8,539,540,1,1,0,0,0001-0559,0,,0,314,320,294,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1202,,,,,DL,19790,DL,N3767,1202,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2355,2353,-2,0,0,-1,2300-2359,16,9,604,8,616,612,-4,0,0,-1,0600-0659,0,,0,261,259,235,1,1990,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1267,,,,,DL,19790,DL,N342NB,1267,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1925,1917,-8,0,0,-1,1900-1959,13,1930,2152,13,2216,2205,-11,0,0,-1,2200-2259,0,,0,171,168,142,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1274,,,,,DL,19790,DL,N349NW,1274,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1210,1215,5,5,0,0,1200-1259,16,1231,1452,6,1508,1458,-10,0,0,-1,1500-1559,0,,0,178,163,141,1,1089,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1282,,,,,DL,19790,DL,N347NW,1282,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1925,1941,16,16,1,1,1900-1959,29,2010,2239,10,2230,2249,19,19,1,1,2200-2259,0,,0,185,188,149,1,1089,5,6,0,3,0,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1303,,,,,DL,19790,DL,N333NW,1303,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,700,655,-5,0,0,-1,0700-0759,15,710,932,8,1007,940,-27,0,0,-2,1000-1059,0,,0,187,165,142,1,1089,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1355,,,,,DL,19790,DL,N547US,1355,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1644,1639,-5,0,0,-1,1600-1659,16,1655,1823,11,1900,1834,-26,0,0,-2,1900-1959,0,,0,136,115,88,1,636,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1362,,,,,DL,19790,DL,N704X,1362,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,2355,2354,-1,0,0,-1,2300-2359,13,7,802,16,825,818,-7,0,0,-1,0800-0859,0,,0,330,324,295,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1375,,,,,DL,19790,DL,N346NB,1375,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1505,1511,6,6,0,0,1500-1559,19,1530,1713,23,1731,1736,5,5,0,0,1700-1759,0,,0,146,145,103,1,760,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1441,,,,,DL,19790,DL,N862DN,1441,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,705,704,-1,0,0,-1,0700-0759,11,715,1221,8,1259,1229,-30,0,0,-2,1200-1259,0,,0,234,205,186,1,1626,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1445,,,,,DL,19790,DL,N358NB,1445,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,957,955,-2,0,0,-1,0900-0959,12,1007,1410,8,1429,1418,-11,0,0,-1,1400-1459,0,,0,212,203,183,1,1391,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1494,,,,,DL,19790,DL,N336DX,1494,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1222,1216,-6,0,0,-1,1200-1259,12,1228,1430,4,1504,1434,-30,0,0,-2,1500-1559,0,,0,162,138,122,1,944,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1512,,,,,DL,19790,DL,N857DZ,1512,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1230,1247,17,17,1,1,1200-1259,15,1302,2028,6,2037,2034,-3,0,0,-1,2000-2059,0,,0,307,287,266,1,2248,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1518,,,,,DL,19790,DL,N938AT,1518,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1505,1501,-4,0,0,-1,1500-1559,11,1512,1722,12,1751,1734,-17,0,0,-2,1700-1759,0,,0,166,153,130,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1542,,,,,DL,19790,DL,N705TW,1542,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1135,1135,0,0,0,0,1100-1159,61,1236,2009,9,2000,2018,18,18,1,1,2000-2059,0,,0,325,343,273,1,2422,10,0,0,18,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1647,,,,,DL,19790,DL,N175DZ,1647,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1225,1224,-1,0,0,-1,1200-1259,17,1241,2023,6,2046,2029,-17,0,0,-2,2000-2059,0,,0,321,305,282,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
2018,2,4,20,5,2018/4/20,DL,DL,19790,DL,1654,,,,,DL,19790,DL,N347NW,1654,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1155,1158,3,3,0,0,1100-1159,19,1217,1427,7,1444,1434,-10,0,0,-1,1400-1459,0,,0,169,156,130,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
